tran_id,product_id,qty,amt,tran_dt
2024-04-20T07:10:04.613836_3,4,3,8.97,2024-04-20
2024-04-20T07:10:04.613836_3,73,3,11.97,2024-04-20
2024-04-20T07:10:04.613836_3,100,5,9.95,2024-04-20
2024-04-20T07:10:04.613836_4,87,1,9.99,2024-04-20
2024-04-20T07:10:04.613836_4,93,1,5.99,2024-04-20
2024-04-20T07:10:04.613836_4,62,1,6.5,2024-04-20
2024-04-20T07:10:04.613836_4,12,1,1.8,2024-04-20
2024-04-20T07:10:04.613836_4,28,5,14.45,2024-04-20
2024-04-20T07:10:04.613836_4,15,3,8.94,2024-04-20
2024-04-20T07:10:04.613836_5,39,5,13.75,2024-04-20
2024-04-20T07:10:04.613836_5,48,4,9.56,2024-04-20
2024-04-20T07:10:04.613836_5,37,3,8.07,2024-04-20
2024-04-20T07:10:04.613836_5,10,3,5.37,2024-04-20
2024-04-20T07:10:04.613836_6,23,3,11.37,2024-04-20
2024-04-20T07:10:04.613836_6,86,5,6.45,2024-04-20
2024-04-20T07:10:04.613836_6,69,1,3.99,2024-04-20
2024-04-20T07:10:04.613836_6,49,1,3.99,2024-04-20
2024-04-20T07:10:04.613836_6,3,3,7.35,2024-04-20
2024-04-20T07:10:04.613836_7,30,3,9.3,2024-04-20
2024-04-20T07:10:04.613836_7,66,2,7.98,2024-04-20
2024-04-20T07:10:04.613836_8,5,2,3.5,2024-04-20
2024-04-20T07:10:04.613836_9,66,2,7.98,2024-04-20
2024-04-20T07:10:04.613836_9,75,1,8.79,2024-04-20
2024-04-20T07:10:04.613836_9,79,1,3.57,2024-04-20
2024-04-20T07:10:04.613836_9,96,2,5.5,2024-04-20
2024-04-20T07:10:04.613836_9,56,4,6.36,2024-04-20
2024-04-20T07:10:04.613836_9,18,3,11.64,2024-04-20
2024-04-20T07:10:04.613836_9,3,5,12.25,2024-04-20
2024-04-20T07:10:04.613836_9,1,4,6.0,2024-04-20
2024-04-20T07:10:04.613836_9,97,1,5.99,2024-04-20
2024-04-21T07:10:04.613836_0,76,1,0.57,2024-04-21
2024-04-21T07:10:04.613836_0,86,5,6.45,2024-04-21
2024-04-21T07:10:04.613836_0,34,3,5.97,2024-04-21
2024-04-21T07:10:04.613836_0,21,3,8.97,2024-04-21
2024-04-21T07:10:04.613836_0,33,1,5.99,2024-04-21
2024-04-21T07:10:04.613836_0,67,4,10.0,2024-04-21
2024-04-21T07:10:04.613836_0,56,2,3.18,2024-04-21
2024-04-21T07:10:04.613836_0,74,3,2.85,2024-04-21
2024-04-21T07:10:04.613836_1,33,1,5.99,2024-04-21
2024-04-21T07:10:04.613836_1,65,1,7.99,2024-04-21
2024-04-21T07:10:04.613836_10,100,4,7.96,2024-04-21
2024-04-21T07:10:04.613836_10,24,5,14.0,2024-04-21
2024-04-21T07:10:04.613836_10,35,2,4.18,2024-04-21
2024-04-21T07:10:04.613836_10,28,5,14.45,2024-04-21
2024-04-21T07:10:04.613836_10,89,4,11.12,2024-04-21
2024-04-21T07:10:04.613836_10,4,4,11.96,2024-04-21
2024-04-21T07:10:04.613836_11,20,2,2.78,2024-04-21
2024-04-21T07:10:04.613836_12,22,1,2.79,2024-04-21
2024-04-21T07:10:04.613836_12,15,2,5.96,2024-04-21
2024-04-21T07:10:04.613836_12,79,1,3.57,2024-04-21
2024-04-21T07:10:04.613836_12,52,2,1.74,2024-04-21
2024-04-21T07:10:04.613836_12,75,1,8.79,2024-04-21
2024-04-21T07:10:04.613836_12,40,1,3.59,2024-04-21
2024-04-21T07:10:04.613836_12,7,1,1.5,2024-04-21
2024-04-21T07:10:04.613836_12,6,2,3.98,2024-04-21
2024-04-21T07:10:04.613836_13,26,3,8.94,2024-04-21
2024-04-21T07:10:04.613836_13,100,3,5.97,2024-04-21
2024-04-21T07:10:04.613836_13,82,1,7.99,2024-04-21
2024-04-21T07:10:04.613836_13,40,3,10.77,2024-04-21
2024-04-21T07:10:04.613836_13,28,2,5.78,2024-04-21
2024-04-21T07:10:04.613836_13,79,1,3.57,2024-04-21
2024-04-21T07:10:04.613836_13,3,3,7.35,2024-04-21
2024-04-21T07:10:04.613836_13,6,5,9.95,2024-04-21
2024-04-21T07:10:04.613836_14,100,4,7.96,2024-04-21
2024-04-21T07:10:04.613836_14,32,3,9.27,2024-04-21
2024-04-21T07:10:04.613836_14,47,3,7.5,2024-04-21
2024-04-21T07:10:04.613836_14,39,3,8.25,2024-04-21
2024-04-21T07:10:04.613836_14,20,5,6.95,2024-04-21
2024-04-21T07:10:04.613836_14,5,3,5.25,2024-04-21
2024-04-21T07:10:04.613836_14,84,4,10.0,2024-04-21
2024-04-21T07:10:04.613836_14,36,2,4.78,2024-04-21
2024-04-21T07:10:04.613836_14,10,5,8.95,2024-04-21
2024-04-21T07:10:04.613836_14,100,2,3.98,2024-04-21
2024-04-21T07:10:04.613836_2,58,5,11.25,2024-04-21
2024-04-21T07:10:04.613836_3,50,4,10.4,2024-04-21
2024-04-21T07:10:04.613836_4,7,3,4.5,2024-04-21
2024-04-21T07:10:04.613836_5,89,2,5.56,2024-04-21
2024-04-21T07:10:04.613836_5,42,2,0.78,2024-04-21
2024-04-21T07:10:04.613836_6,71,1,6.59,2024-04-21
2024-04-21T07:10:04.613836_6,89,1,2.78,2024-04-21
2024-04-21T07:10:04.613836_7,20,4,5.56,2024-04-21
2024-04-21T07:10:04.613836_7,17,2,9.0,2024-04-21
2024-04-21T07:10:04.613836_7,44,2,2.98,2024-04-21
2024-04-21T07:10:04.613836_7,16,1,3.14,2024-04-21
2024-04-21T07:10:04.613836_7,52,3,2.61,2024-04-21
2024-04-21T07:10:04.613836_7,14,1,0.99,2024-04-21
2024-04-21T07:10:04.613836_7,76,3,1.71,2024-04-21
2024-04-21T07:10:04.613836_7,43,1,3.99,2024-04-21
2024-04-21T07:10:04.613836_7,37,5,13.45,2024-04-21
2024-04-21T07:10:04.613836_8,12,2,3.6,2024-04-21
2024-04-21T07:10:04.613836_8,94,1,1.99,2024-04-21
2024-04-21T07:10:04.613836_8,99,1,4.99,2024-04-21
2024-04-21T07:10:04.613836_8,49,2,7.98,2024-04-21
2024-04-21T07:10:04.613836_9,7,5,7.5,2024-04-21
2024-04-21T07:10:04.613836_9,58,5,11.25,2024-04-21
2024-04-22T07:10:04.613836_0,22,2,5.58,2024-04-22
2024-04-22T07:10:04.613836_0,90,4,3.96,2024-04-22
2024-04-22T07:10:04.613836_0,33,1,5.99,2024-04-22
2024-04-22T07:10:04.613836_0,21,3,8.97,2024-04-22
2024-04-22T07:10:04.613836_0,80,3,14.94,2024-04-22
2024-04-22T07:10:04.613836_0,99,2,9.98,2024-04-22
2024-04-22T07:10:04.613836_1,11,3,14.97,2024-04-22
2024-04-22T07:10:04.613836_1,83,4,0.84,2024-04-22
2024-04-22T07:10:04.613836_1,82,1,7.99,2024-04-22
2024-04-22T07:10:04.613836_1,98,1,4.99,2024-04-22
2024-04-22T07:10:04.613836_1,38,3,10.5,2024-04-22
2024-04-22T07:10:04.613836_2,63,3,11.37,2024-04-22
2024-04-22T07:10:04.613836_2,4,1,2.99,2024-04-22
2024-04-22T07:10:04.613836_2,99,2,9.98,2024-04-22
2024-04-22T07:10:04.613836_2,63,1,3.79,2024-04-22
2024-04-22T07:10:04.613836_2,77,4,2.36,2024-04-22
2024-04-22T07:10:04.613836_3,65,1,7.99,2024-04-22
2024-04-22T07:10:04.613836_3,47,2,5.0,2024-04-22
2024-04-22T07:10:04.613836_3,89,1,2.78,2024-04-22
2024-04-22T07:10:04.613836_3,6,3,5.97,2024-04-22
2024-04-22T07:10:04.613836_3,90,2,1.98,2024-04-22
2024-04-22T07:10:04.613836_3,83,3,0.63,2024-04-22
2024-04-22T07:10:04.613836_3,53,4,3.96,2024-04-22
2024-04-22T07:10:04.613836_3,59,2,5.58,2024-04-22
2024-04-22T07:10:04.613836_3,58,1,2.25,2024-04-22
2024-04-23T07:10:04.613836_0,45,5,4.95,2024-04-23
2024-04-23T07:10:04.613836_1,99,1,4.99,2024-04-23
2024-04-23T07:10:04.613836_1,56,1,1.59,2024-04-23
2024-04-23T07:10:04.613836_1,65,1,7.99,2024-04-23
2024-04-23T07:10:04.613836_2,95,2,5.98,2024-04-23
2024-04-23T07:10:04.613836_2,87,1,9.99,2024-04-23
2024-04-23T07:10:04.613836_2,44,4,5.96,2024-04-23
2024-04-23T07:10:04.613836_2,68,1,2.59,2024-04-23
2024-04-23T07:10:04.613836_2,45,2,1.98,2024-04-23
2024-04-23T07:10:04.613836_2,98,1,4.99,2024-04-23
2024-04-23T07:10:04.613836_3,4,3,8.97,2024-04-23
2024-04-23T07:10:04.613836_4,83,2,0.42,2024-04-23
2024-04-23T07:10:04.613836_4,17,3,13.5,2024-04-23
2024-04-23T07:10:04.613836_4,27,4,8.6,2024-04-23
2024-04-23T07:10:04.613836_4,8,3,5.67,2024-04-23
2024-04-23T07:10:04.613836_4,66,3,11.97,2024-04-23
2024-04-23T07:10:04.613836_4,30,1,3.1,2024-04-23
2024-04-23T07:10:04.613836_4,51,3,7.47,2024-04-23
2024-04-23T07:10:04.613836_4,54,2,1.7,2024-04-23
2024-04-23T07:10:04.613836_5,75,1,8.79,2024-04-23
2024-04-23T07:10:04.613836_5,39,3,8.25,2024-04-23
2024-04-23T07:10:04.613836_5,76,3,1.71,2024-04-23
2024-04-23T07:10:04.613836_5,16,3,9.42,2024-04-23
2024-04-23T07:10:04.613836_5,100,1,1.99,2024-04-23
2024-04-23T07:10:04.613836_5,67,3,7.5,2024-04-23
2024-04-23T07:10:04.613836_5,36,3,7.17,2024-04-23
2024-04-23T07:10:04.613836_5,80,2,9.96,2024-04-23
2024-04-24T07:10:04.613836_0,1,5,7.5,2024-04-24
2024-04-24T07:10:04.613836_0,57,4,7.96,2024-04-24
2024-04-24T07:10:04.613836_0,93,1,5.99,2024-04-24
2024-04-24T07:10:04.613836_0,71,1,6.59,2024-04-24
2024-04-24T07:10:04.613836_0,99,2,9.98,2024-04-24
2024-04-24T07:10:04.613836_0,61,4,5.16,2024-04-24
2024-04-24T07:10:04.613836_0,33,1,5.99,2024-04-24
2024-04-24T07:10:04.613836_0,52,5,4.35,2024-04-24
2024-04-24T07:10:04.613836_0,53,5,4.95,2024-04-24
2024-04-24T07:10:04.613836_1,63,2,7.58,2024-04-24
2024-04-24T07:10:04.613836_1,25,3,7.05,2024-04-24
2024-04-24T07:10:04.613836_1,56,5,7.95,2024-04-24
2024-04-24T07:10:04.613836_2,46,3,2.07,2024-04-24
2024-04-24T07:10:04.613836_3,77,5,2.95,2024-04-24
2024-04-24T07:10:04.613836_4,31,4,9.96,2024-04-24
2024-04-24T07:10:04.613836_4,29,1,2.65,2024-04-24
2024-04-24T07:10:04.613836_4,91,1,6.7,2024-04-24
2024-04-24T07:10:04.613836_4,58,1,2.25,2024-04-24
2024-04-24T07:10:04.613836_4,76,1,0.57,2024-04-24
2024-04-24T07:10:04.613836_4,93,1,5.99,2024-04-24
2024-04-24T07:10:04.613836_4,93,1,5.99,2024-04-24
2024-04-24T07:10:04.613836_5,68,3,7.77,2024-04-24
2024-04-24T07:10:04.613836_5,31,3,7.47,2024-04-24
2024-04-24T07:10:04.613836_5,43,3,11.97,2024-04-24
2024-04-24T07:10:04.613836_6,14,3,2.97,2024-04-24
2024-04-24T07:10:04.613836_6,70,1,3.5,2024-04-24
2024-04-24T07:10:04.613836_6,75,1,8.79,2024-04-24
2024-04-24T07:10:04.613836_6,99,3,14.97,2024-04-24
2024-04-24T07:10:04.613836_6,100,5,9.95,2024-04-24
2024-04-24T07:10:04.613836_6,95,1,2.99,2024-04-24
2024-04-24T07:10:04.613836_6,96,4,11.0,2024-04-24
2024-04-24T07:10:04.613836_6,79,1,3.57,2024-04-24
2024-04-24T07:10:04.613836_7,60,2,3.98,2024-04-24
2024-04-24T07:10:04.613836_7,43,1,3.99,2024-04-24
2024-04-24T07:10:04.613836_7,85,1,4.99,2024-04-24
2024-04-24T07:10:04.613836_7,9,1,2.99,2024-04-24
2024-04-24T07:10:04.613836_7,22,2,5.58,2024-04-24
2024-04-24T07:10:04.613836_7,47,5,12.5,2024-04-24
2024-04-24T07:10:04.613836_7,75,1,8.79,2024-04-24
2024-04-24T07:10:04.613836_7,76,5,2.85,2024-04-24
2024-04-24T07:10:04.613836_7,78,2,7.6,2024-04-24
2024-04-24T07:10:04.613836_7,7,5,7.5,2024-04-24
2024-04-25T07:10:04.613836_0,34,3,5.97,2024-04-25
2024-04-25T07:10:04.613836_0,13,2,5.96,2024-04-25
2024-04-25T07:10:04.613836_0,2,3,3.75,2024-04-25
2024-04-25T07:10:04.613836_0,75,1,8.79,2024-04-25
2024-04-25T07:10:04.613836_0,100,2,3.98,2024-04-25
2024-04-25T07:10:04.613836_0,4,5,14.95,2024-04-25
2024-04-25T07:10:04.613836_0,20,1,1.39,2024-04-25
2024-04-25T07:10:04.613836_0,92,3,7.47,2024-04-25
2024-04-25T07:10:04.613836_0,91,1,6.7,2024-04-25
2024-04-25T07:10:04.613836_0,44,2,2.98,2024-04-25
2024-04-25T07:10:04.613836_1,23,1,3.79,2024-04-25
2024-04-25T07:10:04.613836_1,59,3,8.37,2024-04-25
2024-04-25T07:10:04.613836_1,8,2,3.78,2024-04-25
2024-04-25T07:10:04.613836_1,81,3,10.77,2024-04-25
2024-04-25T07:10:04.613836_1,20,2,2.78,2024-04-25
2024-04-25T07:10:04.613836_1,70,1,3.5,2024-04-25
2024-04-25T07:10:04.613836_1,61,2,2.58,2024-04-25
2024-04-25T07:10:04.613836_1,100,2,3.98,2024-04-25
2024-04-25T07:10:04.613836_2,26,5,14.9,2024-04-25
2024-04-25T07:10:04.613836_2,82,1,7.99,2024-04-25
2024-04-25T07:10:04.613836_2,60,4,7.96,2024-04-25
2024-04-25T07:10:04.613836_2,4,3,8.97,2024-04-25
2024-04-25T07:10:04.613836_3,91,1,6.7,2024-04-25
2024-04-25T07:10:04.613836_3,63,3,11.37,2024-04-25
2024-04-25T07:10:04.613836_3,88,3,11.97,2024-04-25
2024-04-25T07:10:04.613836_3,39,5,13.75,2024-04-25
2024-04-25T07:10:04.613836_3,34,5,9.95,2024-04-25
2024-04-25T07:10:04.613836_3,75,1,8.79,2024-04-25
2024-04-25T07:10:04.613836_3,21,4,11.96,2024-04-25
2024-04-25T07:10:04.613836_3,24,5,14.0,2024-04-25
2024-04-25T07:10:04.613836_3,88,1,3.99,2024-04-25
2024-04-25T07:10:04.613836_3,77,4,2.36,2024-04-25
2024-04-26T07:10:04.613836_0,5,4,7.0,2024-04-26
2024-04-26T07:10:04.613836_0,59,1,2.79,2024-04-26
2024-04-26T07:10:04.613836_0,39,5,13.75,2024-04-26
2024-04-26T07:10:04.613836_0,100,3,5.97,2024-04-26
2024-04-26T07:10:04.613836_0,75,1,8.79,2024-04-26
2024-04-26T07:10:04.613836_0,20,5,6.95,2024-04-26
2024-04-26T07:10:04.613836_0,71,1,6.59,2024-04-26
2024-04-26T07:10:04.613836_0,48,4,9.56,2024-04-26
2024-04-26T07:10:04.613836_1,30,1,3.1,2024-04-26
2024-04-26T07:10:04.613836_1,63,3,11.37,2024-04-26
2024-04-26T07:10:04.613836_1,67,5,12.5,2024-04-26
2024-04-26T07:10:04.613836_1,47,5,12.5,2024-04-26
2024-04-26T07:10:04.613836_1,8,3,5.67,2024-04-26
2024-04-26T07:10:04.613836_2,3,1,2.45,2024-04-26
2024-04-26T07:10:04.613836_2,92,3,7.47,2024-04-26
2024-04-26T07:10:04.613836_2,47,1,2.5,2024-04-26
2024-04-26T07:10:04.613836_2,56,1,1.59,2024-04-26
2024-04-26T07:10:04.613836_2,63,3,11.37,2024-04-26
2024-04-26T07:10:04.613836_2,93,1,5.99,2024-04-26
2024-04-26T07:10:04.613836_2,49,2,7.98,2024-04-26
2024-04-26T07:10:04.613836_3,99,2,9.98,2024-04-26
2024-04-26T07:10:04.613836_3,37,3,8.07,2024-04-26
2024-04-26T07:10:04.613836_3,83,5,1.05,2024-04-26
2024-04-26T07:10:04.613836_3,45,3,2.97,2024-04-26
2024-04-26T07:10:04.613836_3,43,3,11.97,2024-04-26
2024-04-26T07:10:04.613836_3,36,1,2.39,2024-04-26
2024-04-26T07:10:04.613836_3,39,1,2.75,2024-04-26
2024-04-26T07:10:04.613836_3,9,5,14.95,2024-04-26
2024-04-26T07:10:04.613836_3,28,2,5.78,2024-04-26
2024-04-26T07:10:04.613836_3,80,1,4.98,2024-04-26
2024-04-26T07:10:04.613836_4,91,1,6.7,2024-04-26
2024-04-26T07:10:04.613836_4,54,5,4.25,2024-04-26
2024-04-26T07:10:04.613836_5,3,4,9.8,2024-04-26
2024-04-26T07:10:04.613836_5,56,3,4.77,2024-04-26
2024-04-26T07:10:04.613836_5,98,3,14.97,2024-04-26
2024-04-26T07:10:04.613836_5,29,2,5.3,2024-04-26
2024-04-26T07:10:04.613836_6,39,1,2.75,2024-04-26
2024-04-26T07:10:04.613836_6,79,2,7.14,2024-04-26
2024-04-26T07:10:04.613836_6,30,3,9.3,2024-04-26
2024-04-26T07:10:04.613836_6,43,2,7.98,2024-04-26
2024-04-26T07:10:04.613836_6,82,1,7.99,2024-04-26
2024-04-26T07:10:04.613836_6,67,3,7.5,2024-04-26
2024-04-26T07:10:04.613836_7,36,1,2.39,2024-04-26
2024-04-26T07:10:04.613836_7,60,1,1.99,2024-04-26
2024-04-26T07:10:04.613836_7,70,1,3.5,2024-04-26
2024-04-26T07:10:04.613836_7,83,3,0.63,2024-04-26
2024-04-26T07:10:04.613836_7,96,5,13.75,2024-04-26
2024-04-26T07:10:04.613836_7,1,3,4.5,2024-04-26
2024-04-26T07:10:04.613836_7,96,4,11.0,2024-04-26
2024-04-26T07:10:04.613836_7,17,1,4.5,2024-04-26
2024-04-26T07:10:04.613836_7,28,2,5.78,2024-04-26
2024-04-26T07:10:04.613836_8,51,2,4.98,2024-04-26
2024-04-26T07:10:04.613836_8,6,3,5.97,2024-04-26
2024-04-26T07:10:04.613836_8,59,5,13.95,2024-04-26
2024-04-26T07:10:04.613836_8,63,1,3.79,2024-04-26
2024-04-26T07:10:04.613836_8,99,1,4.99,2024-04-26
2024-04-26T07:10:04.613836_8,16,1,3.14,2024-04-26
2024-04-26T07:10:04.613836_8,33,1,5.99,2024-04-26
2024-04-26T07:10:04.613836_8,59,1,2.79,2024-04-26
2024-04-26T07:10:04.613836_8,57,2,3.98,2024-04-26
2024-04-26T07:10:04.613836_8,25,4,9.4,2024-04-26
2024-04-26T07:10:04.613836_9,15,5,14.9,2024-04-26
2024-04-26T07:10:04.613836_9,39,2,5.5,2024-04-26
2024-04-27T07:10:04.613836_0,97,1,5.99,2024-04-27
2024-04-27T07:10:04.613836_0,74,1,0.95,2024-04-27
2024-04-27T07:10:04.613836_1,19,2,6.9,2024-04-27
2024-04-27T07:10:04.613836_1,56,4,6.36,2024-04-27
2024-04-27T07:10:04.613836_1,95,5,14.95,2024-04-27
2024-04-27T07:10:04.613836_1,46,5,3.45,2024-04-27
2024-04-27T07:10:04.613836_1,4,5,14.95,2024-04-27
2024-04-27T07:10:04.613836_1,54,4,3.4,2024-04-27
2024-04-27T07:10:04.613836_1,43,1,3.99,2024-04-27
2024-04-27T07:10:04.613836_1,12,4,7.2,2024-04-27
2024-04-27T07:10:04.613836_1,13,3,8.94,2024-04-27
2024-04-27T07:10:04.613836_10,11,1,4.99,2024-04-27
2024-04-27T07:10:04.613836_10,22,2,5.58,2024-04-27
2024-04-27T07:10:04.613836_10,98,2,9.98,2024-04-27
2024-04-27T07:10:04.613836_10,97,1,5.99,2024-04-27
2024-04-27T07:10:04.613836_10,47,5,12.5,2024-04-27
2024-04-27T07:10:04.613836_10,32,2,6.18,2024-04-27
2024-04-27T07:10:04.613836_10,46,4,2.76,2024-04-27
2024-04-27T07:10:04.613836_10,31,3,7.47,2024-04-27
2024-04-27T07:10:04.613836_10,44,4,5.96,2024-04-27
2024-04-27T07:10:04.613836_11,24,5,14.0,2024-04-27
2024-04-27T07:10:04.613836_11,76,1,0.57,2024-04-27
2024-04-27T07:10:04.613836_12,83,2,0.42,2024-04-27
2024-04-27T07:10:04.613836_12,99,2,9.98,2024-04-27
2024-04-27T07:10:04.613836_12,71,1,6.59,2024-04-27
2024-04-27T07:10:04.613836_12,26,5,14.9,2024-04-27
2024-04-27T07:10:04.613836_12,62,1,6.5,2024-04-27
2024-04-27T07:10:04.613836_12,70,1,3.5,2024-04-27
2024-04-27T07:10:04.613836_12,68,1,2.59,2024-04-27
2024-04-27T07:10:04.613836_12,48,4,9.56,2024-04-27
2024-04-27T07:10:04.613836_12,75,1,8.79,2024-04-27
2024-04-27T07:10:04.613836_13,84,2,5.0,2024-04-27
2024-04-27T07:10:04.613836_13,93,1,5.99,2024-04-27
2024-04-27T07:10:04.613836_13,4,3,8.97,2024-04-27
2024-04-27T07:10:04.613836_13,48,3,7.17,2024-04-27
2024-04-27T07:10:04.613836_13,17,1,4.5,2024-04-27
2024-04-27T07:10:04.613836_13,22,1,2.79,2024-04-27
2024-04-27T07:10:04.613836_13,90,4,3.96,2024-04-27
2024-04-27T07:10:04.613836_13,4,5,14.95,2024-04-27
2024-04-27T07:10:04.613836_13,11,2,9.98,2024-04-27
2024-04-27T07:10:04.613836_14,82,1,7.99,2024-04-27
2024-04-27T07:10:04.613836_14,13,4,11.92,2024-04-27
2024-04-27T07:10:04.613836_14,67,5,12.5,2024-04-27
2024-04-27T07:10:04.613836_14,83,3,0.63,2024-04-27
2024-04-27T07:10:04.613836_14,14,3,2.97,2024-04-27
2024-04-27T07:10:04.613836_14,79,1,3.57,2024-04-27
2024-04-27T07:10:04.613836_14,8,1,1.89,2024-04-27
2024-04-27T07:10:04.613836_14,26,4,11.92,2024-04-27
2024-04-27T07:10:04.613836_14,1,1,1.5,2024-04-27
2024-04-27T07:10:04.613836_15,34,4,7.96,2024-04-27
2024-04-27T07:10:04.613836_15,79,3,10.71,2024-04-27
2024-04-27T07:10:04.613836_15,74,1,0.95,2024-04-27
2024-04-27T07:10:04.613836_15,85,1,4.99,2024-04-27
2024-04-27T07:10:04.613836_15,40,2,7.18,2024-04-27
2024-04-27T07:10:04.613836_15,70,3,10.5,2024-04-27
2024-04-27T07:10:04.613836_15,61,5,6.45,2024-04-27
2024-04-27T07:10:04.613836_15,82,1,7.99,2024-04-27
2024-04-27T07:10:04.613836_15,29,1,2.65,2024-04-27
2024-04-27T07:10:04.613836_15,17,1,4.5,2024-04-27
2024-04-27T07:10:04.613836_16,34,3,5.97,2024-04-27
2024-04-27T07:10:04.613836_16,41,2,4.78,2024-04-27
2024-04-27T07:10:04.613836_16,3,3,7.35,2024-04-27
2024-04-27T07:10:04.613836_16,62,1,6.5,2024-04-27
2024-04-27T07:10:04.613836_16,100,2,3.98,2024-04-27
2024-04-27T07:10:04.613836_16,71,1,6.59,2024-04-27
2024-04-27T07:10:04.613836_16,33,1,5.99,2024-04-27
2024-04-27T07:10:04.613836_17,39,3,8.25,2024-04-27
2024-04-27T07:10:04.613836_17,11,2,9.98,2024-04-27
2024-04-27T07:10:04.613836_17,99,1,4.99,2024-04-27
2024-04-27T07:10:04.613836_17,39,4,11.0,2024-04-27
2024-04-27T07:10:04.613836_17,20,5,6.95,2024-04-27
2024-04-27T07:10:04.613836_17,85,3,14.97,2024-04-27
2024-04-27T07:10:04.613836_17,58,5,11.25,2024-04-27
2024-04-27T07:10:04.613836_17,62,1,6.5,2024-04-27
2024-04-27T07:10:04.613836_17,89,2,5.56,2024-04-27
2024-04-27T07:10:04.613836_17,34,5,9.95,2024-04-27
2024-04-27T07:10:04.613836_18,26,3,8.94,2024-04-27
2024-04-27T07:10:04.613836_18,45,2,1.98,2024-04-27
2024-04-27T07:10:04.613836_18,69,2,7.98,2024-04-27
2024-04-27T07:10:04.613836_18,96,5,13.75,2024-04-27
2024-04-27T07:10:04.613836_18,60,5,9.95,2024-04-27
2024-04-27T07:10:04.613836_18,55,4,3.12,2024-04-27
2024-04-27T07:10:04.613836_19,1,3,4.5,2024-04-27
2024-04-27T07:10:04.613836_2,71,1,6.59,2024-04-27
2024-04-27T07:10:04.613836_2,68,5,12.95,2024-04-27
2024-04-27T07:10:04.613836_2,14,5,4.95,2024-04-27
2024-04-27T07:10:04.613836_2,29,4,10.6,2024-04-27
2024-04-27T07:10:04.613836_2,3,4,9.8,2024-04-27
2024-04-27T07:10:04.613836_2,43,1,3.99,2024-04-27
2024-04-27T07:10:04.613836_20,10,2,3.58,2024-04-27
2024-04-27T07:10:04.613836_20,10,3,5.37,2024-04-27
2024-04-27T07:10:04.613836_21,36,5,11.95,2024-04-27
2024-04-27T07:10:04.613836_21,75,1,8.79,2024-04-27
2024-04-27T07:10:04.613836_21,80,1,4.98,2024-04-27
2024-04-27T07:10:04.613836_21,64,2,8.92,2024-04-27
2024-04-27T07:10:04.613836_21,15,1,2.98,2024-04-27
2024-04-27T07:10:04.613836_21,87,1,9.99,2024-04-27
2024-04-27T07:10:04.613836_21,3,5,12.25,2024-04-27
2024-04-27T07:10:04.613836_3,51,4,9.96,2024-04-27
2024-04-27T07:10:04.613836_3,86,1,1.29,2024-04-27
2024-04-27T07:10:04.613836_3,67,5,12.5,2024-04-27
2024-04-27T07:10:04.613836_3,90,4,3.96,2024-04-27
2024-04-27T07:10:04.613836_3,79,1,3.57,2024-04-27
2024-04-27T07:10:04.613836_3,64,2,8.92,2024-04-27
2024-04-27T07:10:04.613836_3,87,1,9.99,2024-04-27
2024-04-27T07:10:04.613836_4,1,3,4.5,2024-04-27
2024-04-27T07:10:04.613836_4,80,1,4.98,2024-04-27
2024-04-27T07:10:04.613836_4,69,2,7.98,2024-04-27
2024-04-27T07:10:04.613836_4,96,5,13.75,2024-04-27
2024-04-27T07:10:04.613836_4,78,1,3.8,2024-04-27
2024-04-27T07:10:04.613836_4,89,2,5.56,2024-04-27
2024-04-27T07:10:04.613836_4,92,1,2.49,2024-04-27
2024-04-27T07:10:04.613836_5,35,2,4.18,2024-04-27
2024-04-27T07:10:04.613836_5,38,1,3.5,2024-04-27
2024-04-27T07:10:04.613836_5,59,4,11.16,2024-04-27
2024-04-27T07:10:04.613836_5,29,1,2.65,2024-04-27
2024-04-27T07:10:04.613836_5,38,2,7.0,2024-04-27
2024-04-27T07:10:04.613836_5,37,3,8.07,2024-04-27
2024-04-27T07:10:04.613836_5,5,1,1.75,2024-04-27
2024-04-27T07:10:04.613836_6,48,4,9.56,2024-04-27
2024-04-27T07:10:04.613836_6,60,3,5.97,2024-04-27
2024-04-27T07:10:04.613836_6,78,2,7.6,2024-04-27
2024-04-27T07:10:04.613836_6,93,1,5.99,2024-04-27
2024-04-27T07:10:04.613836_6,17,2,9.0,2024-04-27
2024-04-27T07:10:04.613836_6,36,5,11.95,2024-04-27
2024-04-27T07:10:04.613836_6,79,1,3.57,2024-04-27
2024-04-27T07:10:04.613836_7,53,2,1.98,2024-04-27
2024-04-27T07:10:04.613836_7,41,3,7.17,2024-04-27
2024-04-27T07:10:04.613836_8,48,2,4.78,2024-04-27
2024-04-27T07:10:04.613836_8,68,4,10.36,2024-04-27
2024-04-27T07:10:04.613836_8,42,5,1.95,2024-04-27
2024-04-27T07:10:04.613836_8,53,5,4.95,2024-04-27
2024-04-27T07:10:04.613836_8,30,1,3.1,2024-04-27
2024-04-27T07:10:04.613836_8,2,2,2.5,2024-04-27
2024-04-27T07:10:04.613836_9,22,1,2.79,2024-04-27
2024-04-27T07:10:04.613836_9,66,2,7.98,2024-04-27
2024-04-27T07:10:04.613836_9,74,5,4.75,2024-04-27
2024-04-27T07:10:04.613836_9,38,1,3.5,2024-04-27
2024-04-27T07:10:04.613836_9,14,4,3.96,2024-04-27
