tran_id,store_id,member_id,tran_dt
2024-04-25T07:10:04.613836_2,3,1706,2024-04-25
2024-04-25T07:10:04.613836_3,1,1697,2024-04-25
2024-04-26T07:10:04.613836_0,3,1361,2024-04-26
2024-04-26T07:10:04.613836_1,2,1361,2024-04-26
2024-04-26T07:10:04.613836_2,1,1298,2024-04-26
2024-04-26T07:10:04.613836_3,2,1855,2024-04-26
2024-04-26T07:10:04.613836_4,2,1570,2024-04-26
2024-04-26T07:10:04.613836_5,2,1207,2024-04-26
2024-04-26T07:10:04.613836_6,3,1194,2024-04-26
2024-04-26T07:10:04.613836_7,1,1134,2024-04-26
2024-04-26T07:10:04.613836_8,3,1367,2024-04-26
2024-04-26T07:10:04.613836_9,3,1942,2024-04-26
2024-04-27T07:10:04.613836_0,3,1798,2024-04-27
2024-04-27T07:10:04.613836_1,3,1520,2024-04-27
2024-04-27T07:10:04.613836_10,2,1282,2024-04-27
2024-04-27T07:10:04.613836_11,2,1549,2024-04-27
2024-04-27T07:10:04.613836_12,2,1865,2024-04-27
2024-04-27T07:10:04.613836_13,3,1636,2024-04-27
2024-04-27T07:10:04.613836_14,2,1886,2024-04-27
2024-04-27T07:10:04.613836_15,3,1134,2024-04-27
2024-04-27T07:10:04.613836_16,3,1074,2024-04-27
2024-04-27T07:10:04.613836_17,2,1942,2024-04-27
2024-04-27T07:10:04.613836_18,2,1706,2024-04-27
2024-04-27T07:10:04.613836_19,1,1580,2024-04-27
2024-04-27T07:10:04.613836_2,1,1272,2024-04-27
2024-04-27T07:10:04.613836_20,3,1855,2024-04-27
2024-04-27T07:10:04.613836_21,3,1540,2024-04-27
2024-04-27T07:10:04.613836_3,1,1277,2024-04-27
2024-04-27T07:10:04.613836_4,3,1454,2024-04-27
2024-04-27T07:10:04.613836_5,3,1992,2024-04-27
2024-04-27T07:10:04.613836_6,1,1030,2024-04-27
2024-04-27T07:10:04.613836_7,3,1997,2024-04-27
2024-04-27T07:10:04.613836_8,3,1509,2024-04-27
2024-04-27T07:10:04.613836_9,1,1761,2024-04-27
2024-04-28T07:10:04.613836_0,2,1010,2024-04-28
2024-04-28T07:10:04.613836_1,2,1967,2024-04-28
2024-04-28T07:10:04.613836_10,3,1165,2024-04-28
2024-04-28T07:10:04.613836_11,3,1549,2024-04-28
2024-04-28T07:10:04.613836_2,3,1489,2024-04-28
2024-04-28T07:10:04.613836_3,3,1675,2024-04-28
2024-04-28T07:10:04.613836_4,2,1310,2024-04-28
2024-04-28T07:10:04.613836_5,1,1413,2024-04-28
2024-04-28T07:10:04.613836_6,1,1568,2024-04-28
2024-04-28T07:10:04.613836_7,2,1402,2024-04-28
2024-04-28T07:10:04.613836_8,2,1085,2024-04-28
2024-04-28T07:10:04.613836_9,3,1923,2024-04-28
2024-04-28T07:10:04.614839_12,3,1928,2024-04-28
2024-04-28T07:10:04.614839_13,1,1087,2024-04-28
2024-04-28T07:10:04.614839_14,1,1452,2024-04-28
2024-04-28T07:10:04.614839_15,2,1087,2024-04-28
2024-04-28T07:10:04.614839_16,2,1414,2024-04-28
2024-04-29T07:10:04.614839_0,2,1402,2024-04-29
2024-04-29T07:10:04.614839_1,3,1010,2024-04-29
2024-04-30T07:10:04.614839_0,3,1475,2024-04-30
2024-04-30T07:10:04.614839_1,1,1570,2024-04-30
2024-04-30T07:10:04.614839_2,2,1792,2024-04-30
2024-04-30T07:10:04.614839_3,2,1589,2024-04-30
2024-04-30T07:10:04.614839_4,2,1475,2024-04-30
2024-05-01T07:10:04.614839_0,3,1511,2024-05-01
2024-05-01T07:10:04.614839_1,3,1522,2024-05-01
2024-05-01T07:10:04.614839_2,1,1620,2024-05-01
2024-05-01T07:10:04.614839_3,3,1294,2024-05-01
2024-05-01T07:10:04.614839_4,1,1650,2024-05-01
2024-05-02T07:10:04.614839_0,2,1251,2024-05-02
2024-05-02T07:10:04.614839_1,2,1487,2024-05-02
2024-05-02T07:10:04.614839_2,1,1100,2024-05-02
2024-05-02T07:10:04.614839_3,1,1886,2024-05-02
2024-05-02T07:10:04.614839_4,1,1414,2024-05-02
2024-05-03T07:10:04.614839_0,2,1697,2024-05-03
2024-05-03T07:10:04.614839_1,3,1513,2024-05-03
2024-05-03T07:10:04.614839_2,1,1675,2024-05-03
2024-05-04T07:10:04.614839_0,1,1101,2024-05-04
2024-05-04T07:10:04.614839_1,1,1513,2024-05-04
2024-05-04T07:10:04.614839_10,2,1074,2024-05-04
2024-05-04T07:10:04.614839_11,2,1361,2024-05-04
2024-05-04T07:10:04.614839_12,2,1361,2024-05-04
2024-05-04T07:10:04.614839_13,1,1697,2024-05-04
2024-05-04T07:10:04.614839_14,2,1331,2024-05-04
2024-05-04T07:10:04.614839_15,1,1298,2024-05-04
2024-05-04T07:10:04.614839_16,1,1031,2024-05-04
2024-05-04T07:10:04.614839_17,1,1522,2024-05-04
2024-05-04T07:10:04.614839_18,2,1881,2024-05-04
2024-05-04T07:10:04.614839_2,1,1795,2024-05-04
2024-05-04T07:10:04.614839_3,1,1366,2024-05-04
2024-05-04T07:10:04.614839_4,2,1522,2024-05-04
2024-05-04T07:10:04.614839_5,2,1942,2024-05-04
2024-05-04T07:10:04.614839_6,3,1346,2024-05-04
2024-05-04T07:10:04.614839_7,3,1406,2024-05-04
2024-05-04T07:10:04.614839_8,3,1509,2024-05-04
2024-05-04T07:10:04.614839_9,2,1487,2024-05-04
2024-05-05T07:10:04.614839_0,2,1406,2024-05-05
2024-05-05T07:10:04.614839_1,1,1367,2024-05-05
2024-05-05T07:10:04.614839_10,1,1406,2024-05-05
2024-05-05T07:10:04.614839_11,3,1549,2024-05-05
2024-05-05T07:10:04.614839_12,1,1289,2024-05-05
2024-05-05T07:10:04.614839_13,2,1292,2024-05-05
2024-05-05T07:10:04.614839_14,3,1454,2024-05-05
2024-05-05T07:10:04.614839_15,1,1540,2024-05-05
2024-05-05T07:10:04.614839_16,3,1307,2024-05-05
2024-05-05T07:10:04.614839_17,2,1335,2024-05-05
2024-05-05T07:10:04.614839_18,2,1085,2024-05-05
2024-05-05T07:10:04.614839_19,2,1333,2024-05-05
2024-05-05T07:10:04.614839_2,2,1684,2024-05-05
2024-05-05T07:10:04.614839_20,1,1675,2024-05-05
2024-05-05T07:10:04.614839_21,1,1632,2024-05-05
2024-05-05T07:10:04.614839_22,3,1881,2024-05-05
2024-05-05T07:10:04.614839_23,3,1795,2024-05-05
2024-05-05T07:10:04.614839_3,1,1250,2024-05-05
2024-05-05T07:10:04.614839_4,3,1589,2024-05-05
2024-05-05T07:10:04.614839_5,3,1761,2024-05-05
2024-05-05T07:10:04.614839_6,1,1942,2024-05-05
2024-05-05T07:10:04.614839_7,1,1595,2024-05-05
2024-05-05T07:10:04.614839_8,1,1307,2024-05-05
2024-05-05T07:10:04.614839_9,3,1346,2024-05-05
2024-05-06T07:10:04.614839_0,2,1222,2024-05-06
2024-05-06T07:10:04.614839_1,2,1251,2024-05-06
2024-05-06T07:10:04.614839_2,3,1164,2024-05-06
2024-05-06T07:10:04.614839_3,3,1928,2024-05-06
2024-05-06T07:10:04.614839_4,3,1475,2024-05-06
2024-05-06T07:10:04.614839_5,3,1335,2024-05-06
2024-05-06T07:10:04.614839_6,3,1625,2024-05-06
2024-05-07T07:10:04.614839_0,2,1010,2024-05-07
2024-05-07T07:10:04.615841_1,3,1792,2024-05-07
2024-05-07T07:10:04.615841_2,1,1856,2024-05-07
2024-05-07T07:10:04.615841_3,1,1765,2024-05-07
2024-05-07T07:10:04.615841_4,3,1336,2024-05-07
2024-05-07T07:10:04.615841_5,3,1761,2024-05-07
2024-05-07T07:10:04.615841_6,2,1792,2024-05-07
2024-05-08T07:10:04.615841_0,1,1570,2024-05-08
2024-05-08T07:10:04.615841_1,2,1865,2024-05-08
2024-05-08T07:10:04.615841_2,3,1992,2024-05-08
2024-05-08T07:10:04.615841_3,1,1632,2024-05-08
2024-05-08T07:10:04.615841_4,3,1684,2024-05-08
2024-05-08T07:10:04.615841_5,2,1292,2024-05-08
2024-05-09T07:10:04.615841_0,3,1721,2024-05-09
2024-05-09T07:10:04.615841_1,3,1336,2024-05-09
2024-05-09T07:10:04.615841_2,3,1251,2024-05-09
2024-05-09T07:10:04.615841_3,1,1366,2024-05-09
2024-05-09T07:10:04.615841_4,3,1368,2024-05-09
2024-05-09T07:10:04.615841_5,3,1289,2024-05-09
2024-05-09T07:10:04.615841_6,1,1549,2024-05-09
2024-05-09T07:10:04.615841_7,1,1368,2024-05-09
2024-05-09T07:10:04.615841_8,1,1452,2024-05-09
2024-05-10T07:10:04.615841_0,2,1164,2024-05-10
2024-05-10T07:10:04.615841_1,1,1520,2024-05-10
2024-05-10T07:10:04.615841_2,2,1061,2024-05-10
2024-05-10T07:10:04.615841_3,1,1636,2024-05-10
2024-05-10T07:10:04.615841_4,2,1100,2024-05-10
2024-05-10T07:10:04.615841_5,2,1900,2024-05-10
2024-05-10T07:10:04.615841_6,3,1884,2024-05-10
2024-05-10T07:10:04.615841_7,3,1207,2024-05-10
2024-05-10T07:10:04.615841_8,2,1366,2024-05-10
2024-05-11T07:10:04.615841_0,1,1414,2024-05-11
2024-05-11T07:10:04.615841_1,2,1406,2024-05-11
2024-05-11T07:10:04.615841_10,1,1511,2024-05-11
2024-05-11T07:10:04.615841_11,2,1973,2024-05-11
2024-05-11T07:10:04.615841_12,2,1884,2024-05-11
2024-05-11T07:10:04.615841_13,3,1522,2024-05-11
2024-05-11T07:10:04.615841_14,1,1251,2024-05-11
2024-05-11T07:10:04.615841_15,3,1511,2024-05-11
2024-05-11T07:10:04.615841_16,2,1632,2024-05-11
2024-05-11T07:10:04.615841_17,1,1013,2024-05-11
2024-05-11T07:10:04.615841_18,2,1277,2024-05-11
2024-05-11T07:10:04.615841_19,2,1282,2024-05-11
2024-05-11T07:10:04.615841_2,3,1074,2024-05-11
2024-05-11T07:10:04.615841_20,2,1331,2024-05-11
2024-05-11T07:10:04.615841_21,2,1684,2024-05-11
2024-05-11T07:10:04.615841_22,2,1331,2024-05-11
2024-05-11T07:10:04.615841_23,3,1207,2024-05-11
2024-05-11T07:10:04.615841_3,3,1134,2024-05-11
2024-05-11T07:10:04.615841_4,3,1570,2024-05-11
2024-05-11T07:10:04.615841_5,2,1331,2024-05-11
2024-05-11T07:10:04.615841_6,2,1997,2024-05-11
2024-05-11T07:10:04.615841_7,1,1422,2024-05-11
2024-05-11T07:10:04.615841_8,1,1031,2024-05-11
2024-05-11T07:10:04.615841_9,1,1222,2024-05-11
2024-05-12T07:10:04.615841_0,1,1625,2024-05-12
2024-05-12T07:10:04.615841_1,3,1997,2024-05-12
2024-05-12T07:10:04.615841_10,1,1660,2024-05-12
2024-05-12T07:10:04.615841_11,2,1928,2024-05-12
2024-05-12T07:10:04.615841_12,2,1568,2024-05-12
2024-05-12T07:10:04.615841_13,1,1289,2024-05-12
2024-05-12T07:10:04.615841_14,3,1366,2024-05-12
2024-05-12T07:10:04.615841_15,2,1884,2024-05-12
2024-05-12T07:10:04.615841_16,1,1234,2024-05-12
2024-05-12T07:10:04.615841_17,2,1333,2024-05-12
2024-05-12T07:10:04.615841_18,3,1568,2024-05-12
2024-05-12T07:10:04.615841_19,1,1540,2024-05-12
2024-05-12T07:10:04.615841_2,1,1884,2024-05-12
2024-05-12T07:10:04.615841_20,3,1101,2024-05-12
2024-05-12T07:10:04.615841_21,2,1087,2024-05-12
2024-05-12T07:10:04.615841_3,3,1942,2024-05-12
2024-05-12T07:10:04.615841_4,1,1972,2024-05-12
2024-05-12T07:10:04.615841_5,3,1289,2024-05-12
2024-05-12T07:10:04.615841_6,1,1489,2024-05-12
2024-05-12T07:10:04.615841_7,3,1207,2024-05-12
2024-05-12T07:10:04.615841_8,2,1795,2024-05-12
2024-05-12T07:10:04.615841_9,3,1506,2024-05-12
2024-05-13T07:10:04.615841_0,3,1928,2024-05-13
2024-05-13T07:10:04.615841_1,2,1475,2024-05-13
2024-05-13T07:10:04.615841_2,3,1636,2024-05-13
2024-05-13T07:10:04.615841_3,2,1336,2024-05-13
2024-05-13T07:10:04.615841_4,2,1520,2024-05-13
2024-05-13T07:10:04.615841_5,3,1697,2024-05-13
2024-05-13T07:10:04.615841_6,1,1973,2024-05-13
2024-05-13T07:10:04.615841_7,2,1164,2024-05-13
2024-05-13T07:10:04.615841_8,2,1385,2024-05-13
2024-05-14T07:10:04.615841_0,1,1721,2024-05-14
2024-05-14T07:10:04.615841_1,1,1013,2024-05-14
2024-05-14T07:10:04.615841_2,3,1414,2024-05-14
2024-05-14T07:10:04.616837_3,2,1568,2024-05-14
2024-05-14T07:10:04.616837_4,3,1942,2024-05-14
2024-05-14T07:10:04.616837_5,1,1795,2024-05-14
2024-05-14T07:10:04.616837_6,1,1251,2024-05-14
2024-05-14T07:10:04.616837_7,1,1307,2024-05-14
2024-05-15T07:10:04.616837_0,3,1333,2024-05-15
2024-05-16T07:10:04.616837_0,2,1884,2024-05-16
2024-05-16T07:10:04.616837_1,2,1697,2024-05-16
2024-05-16T07:10:04.616837_2,3,1310,2024-05-16
2024-05-16T07:10:04.616837_3,1,1031,2024-05-16
2024-05-16T07:10:04.616837_4,2,1251,2024-05-16
2024-05-16T07:10:04.616837_5,3,1422,2024-05-16
2024-05-16T07:10:04.616837_6,2,1568,2024-05-16
2024-05-16T07:10:04.616837_7,1,1881,2024-05-16
2024-05-17T07:10:04.616837_0,1,1721,2024-05-17
2024-05-17T07:10:04.616837_1,2,1513,2024-05-17
2024-05-18T07:10:04.616837_0,2,1087,2024-05-18
2024-05-18T07:10:04.616837_1,1,1568,2024-05-18
2024-05-18T07:10:04.616837_10,2,1277,2024-05-18
2024-05-18T07:10:04.616837_11,2,1792,2024-05-18
2024-05-18T07:10:04.616837_12,2,1765,2024-05-18
2024-05-18T07:10:04.616837_13,2,1675,2024-05-18
2024-05-18T07:10:04.616837_14,2,1402,2024-05-18
2024-05-18T07:10:04.616837_15,1,1636,2024-05-18
2024-05-18T07:10:04.616837_16,2,1030,2024-05-18
2024-05-18T07:10:04.616837_17,3,1487,2024-05-18
2024-05-18T07:10:04.616837_18,3,1973,2024-05-18
2024-05-18T07:10:04.616837_19,2,1292,2024-05-18
2024-05-18T07:10:04.616837_2,2,1282,2024-05-18
2024-05-18T07:10:04.616837_20,1,1422,2024-05-18
2024-05-18T07:10:04.616837_21,3,1251,2024-05-18
2024-05-18T07:10:04.616837_3,3,1346,2024-05-18
2024-05-18T07:10:04.616837_4,3,1164,2024-05-18
2024-05-18T07:10:04.616837_5,2,1207,2024-05-18
2024-05-18T07:10:04.616837_6,2,1697,2024-05-18
2024-05-18T07:10:04.616837_7,3,1234,2024-05-18
2024-05-18T07:10:04.616837_8,3,1232,2024-05-18
2024-05-18T07:10:04.616837_9,3,1372,2024-05-18
2024-05-19T07:10:04.616837_0,1,1475,2024-05-19
2024-05-19T07:10:04.616837_1,1,1792,2024-05-19
2024-05-19T07:10:04.616837_10,1,1489,2024-05-19
2024-05-19T07:10:04.616837_11,3,1294,2024-05-19
2024-05-19T07:10:04.616837_12,2,1361,2024-05-19
2024-05-19T07:10:04.616837_13,1,1368,2024-05-19
2024-05-19T07:10:04.616837_14,1,1454,2024-05-19
2024-05-19T07:10:04.616837_15,2,1925,2024-05-19
2024-05-19T07:10:04.616837_2,1,1335,2024-05-19
2024-05-19T07:10:04.616837_3,1,1085,2024-05-19
2024-05-19T07:10:04.616837_4,2,1010,2024-05-19
2024-05-19T07:10:04.616837_5,3,1992,2024-05-19
2024-05-19T07:10:04.616837_6,1,1406,2024-05-19
2024-05-19T07:10:04.616837_7,2,1595,2024-05-19
2024-05-19T07:10:04.616837_8,3,1701,2024-05-19
2024-05-19T07:10:04.616837_9,1,1371,2024-05-19
2024-05-20T07:10:04.616837_0,3,1620,2024-05-20
2024-05-20T07:10:04.616837_1,3,1675,2024-05-20
2024-05-20T07:10:04.616837_2,2,1454,2024-05-20
2024-05-20T07:10:04.616837_3,1,1406,2024-05-20
2024-05-20T07:10:04.616837_4,3,1414,2024-05-20
2024-05-20T07:10:04.616837_5,1,1232,2024-05-20
2024-05-20T07:10:04.616837_6,2,1336,2024-05-20
2024-05-20T07:10:04.616837_7,1,1372,2024-05-20
2024-05-20T07:10:04.616837_8,2,1372,2024-05-20
2024-05-21T07:10:04.616837_0,1,1795,2024-05-21
2024-05-21T07:10:04.616837_1,2,1013,2024-05-21
2024-05-21T07:10:04.616837_2,1,1992,2024-05-21
2024-05-21T07:10:04.616837_3,1,1406,2024-05-21
2024-05-21T07:10:04.616837_4,1,1511,2024-05-21
2024-05-21T07:10:04.616837_5,2,1675,2024-05-21
2024-05-21T07:10:04.616837_6,1,1684,2024-05-21
2024-05-21T07:10:04.616837_7,2,1100,2024-05-21
2024-05-21T07:10:04.616837_8,1,1454,2024-05-21
2024-05-21T07:10:04.616837_9,3,1798,2024-05-21
2024-05-22T07:10:04.616837_0,2,1620,2024-05-22
2024-05-22T07:10:04.616837_1,2,1475,2024-05-22
2024-05-22T07:10:04.616837_2,3,1697,2024-05-22
2024-05-22T07:10:04.616837_3,1,1250,2024-05-22
2024-05-22T07:10:04.616837_4,2,1346,2024-05-22
2024-05-23T07:10:04.616837_0,1,1997,2024-05-23
2024-05-23T07:10:04.616837_1,2,1549,2024-05-23
2024-05-23T07:10:04.616837_2,3,1234,2024-05-23
2024-05-23T07:10:04.616837_3,3,1881,2024-05-23
2024-05-23T07:10:04.616837_4,1,1675,2024-05-23
2024-05-23T07:10:04.616837_5,2,1650,2024-05-23
2024-05-23T07:10:04.616837_6,3,1101,2024-05-23
2024-05-23T07:10:04.616837_7,3,1792,2024-05-23
2024-05-24T07:10:04.616837_0,2,1414,2024-05-24
2024-05-24T07:10:04.616837_1,1,1333,2024-05-24
2024-05-24T07:10:04.616837_2,1,1074,2024-05-24
2024-05-24T07:10:04.616837_3,2,1368,2024-05-24
2024-05-24T07:10:04.616837_4,1,1660,2024-05-24
2024-05-24T07:10:04.616837_5,1,1855,2024-05-24
2024-05-24T07:10:04.616837_6,3,1222,2024-05-24
2024-05-24T07:10:04.616837_7,1,1660,2024-05-24
2024-05-25T07:10:04.616837_0,1,1992,2024-05-25
2024-05-25T07:10:04.616837_1,2,1636,2024-05-25
2024-05-25T07:10:04.616837_10,2,1164,2024-05-25
2024-05-25T07:10:04.616837_11,2,1294,2024-05-25
2024-05-25T07:10:04.616837_12,2,1222,2024-05-25
2024-05-25T07:10:04.616837_13,2,1294,2024-05-25
2024-05-25T07:10:04.616837_14,1,1855,2024-05-25
2024-05-25T07:10:04.616837_15,2,1010,2024-05-25
2024-05-25T07:10:04.616837_2,3,1511,2024-05-25
2024-05-25T07:10:04.616837_3,3,1101,2024-05-25
2024-05-25T07:10:04.616837_4,3,1335,2024-05-25
2024-05-25T07:10:04.616837_5,1,1684,2024-05-25
2024-05-25T07:10:04.616837_6,2,1765,2024-05-25
2024-05-25T07:10:04.616837_7,3,1331,2024-05-25
2024-05-25T07:10:04.616837_8,2,1010,2024-05-25
2024-05-25T07:10:04.616837_9,3,1333,2024-05-25
2024-05-26T07:10:04.616837_0,1,1589,2024-05-26
2024-05-26T07:10:04.616837_1,3,1277,2024-05-26
2024-05-26T07:10:04.616837_10,3,1856,2024-05-26
2024-05-26T07:10:04.616837_11,2,1972,2024-05-26
2024-05-26T07:10:04.616837_12,3,1506,2024-05-26
2024-05-26T07:10:04.616837_13,3,1346,2024-05-26
2024-05-26T07:10:04.616837_14,2,1385,2024-05-26
2024-05-26T07:10:04.616837_2,2,1142,2024-05-26
2024-05-26T07:10:04.616837_3,2,1513,2024-05-26
2024-05-26T07:10:04.616837_4,1,1660,2024-05-26
2024-05-26T07:10:04.616837_5,3,1234,2024-05-26
2024-05-26T07:10:04.616837_6,1,1272,2024-05-26
2024-05-26T07:10:04.616837_7,3,1289,2024-05-26
2024-05-26T07:10:04.616837_8,3,1232,2024-05-26
2024-05-26T07:10:04.616837_9,1,1385,2024-05-26
2024-05-27T07:10:04.617830_0,3,1367,2024-05-27
2024-05-28T07:10:04.617830_0,1,1765,2024-05-28
2024-05-28T07:10:04.617830_1,2,1222,2024-05-28
2024-05-28T07:10:04.617830_2,3,1761,2024-05-28
2024-05-28T07:10:04.617830_3,2,1282,2024-05-28
2024-05-28T07:10:04.617830_4,2,1513,2024-05-28
2024-05-28T07:10:04.617830_5,1,1251,2024-05-28
2024-05-28T07:10:04.617830_6,3,1452,2024-05-28
2024-05-28T07:10:04.617830_7,3,1294,2024-05-28
2024-05-28T07:10:04.617830_8,1,1272,2024-05-28
2024-05-29T07:10:04.617830_0,2,1625,2024-05-29
2024-05-29T07:10:04.617830_1,2,1282,2024-05-29
2024-05-29T07:10:04.617830_2,1,1580,2024-05-29
2024-05-30T07:10:04.617830_0,1,1798,2024-05-30
2024-05-30T07:10:04.617830_1,3,1884,2024-05-30
2024-05-30T07:10:04.617830_2,3,1454,2024-05-30
2024-05-31T07:10:04.617830_0,3,1335,2024-05-31
2024-05-31T07:10:04.617830_1,2,1675,2024-05-31
2024-06-01T07:10:04.617830_0,1,1511,2024-06-01
2024-06-01T07:10:04.617830_1,3,1013,2024-06-01
2024-06-01T07:10:04.617830_10,3,1865,2024-06-01
2024-06-01T07:10:04.617830_11,3,1272,2024-06-01
2024-06-01T07:10:04.617830_12,2,1134,2024-06-01
2024-06-01T07:10:04.617830_13,1,1272,2024-06-01
2024-06-01T07:10:04.617830_14,3,1164,2024-06-01
2024-06-01T07:10:04.617830_15,3,1013,2024-06-01
2024-06-01T07:10:04.617830_16,3,1650,2024-06-01
2024-06-01T07:10:04.617830_17,1,1335,2024-06-01
2024-06-01T07:10:04.617830_18,3,1972,2024-06-01
2024-06-01T07:10:04.617830_2,1,1967,2024-06-01
2024-06-01T07:10:04.617830_3,1,1298,2024-06-01
2024-06-01T07:10:04.617830_4,3,1336,2024-06-01
2024-06-01T07:10:04.617830_5,1,1422,2024-06-01
2024-06-01T07:10:04.617830_6,3,1923,2024-06-01
2024-06-01T07:10:04.617830_7,1,1881,2024-06-01
2024-06-01T07:10:04.617830_8,3,1675,2024-06-01
2024-06-01T07:10:04.617830_9,3,1454,2024-06-01
2024-06-02T07:10:04.617830_0,1,1765,2024-06-02
2024-06-02T07:10:04.617830_1,1,1194,2024-06-02
2024-06-02T07:10:04.617830_10,3,1765,2024-06-02
2024-06-02T07:10:04.617830_11,3,1570,2024-06-02
2024-06-02T07:10:04.617830_12,1,1595,2024-06-02
2024-06-02T07:10:04.617830_13,2,1194,2024-06-02
2024-06-02T07:10:04.617830_14,3,1625,2024-06-02
2024-06-02T07:10:04.617830_15,2,1923,2024-06-02
2024-06-02T07:10:04.617830_16,3,1684,2024-06-02
2024-06-02T07:10:04.617830_17,2,1886,2024-06-02
2024-06-02T07:10:04.617830_18,2,1942,2024-06-02
2024-06-02T07:10:04.617830_19,3,1589,2024-06-02
2024-06-02T07:10:04.617830_2,2,1865,2024-06-02
2024-06-02T07:10:04.617830_20,1,1549,2024-06-02
2024-06-02T07:10:04.617830_21,2,1706,2024-06-02
2024-06-02T07:10:04.617830_3,1,1250,2024-06-02
2024-06-02T07:10:04.617830_4,2,1595,2024-06-02
2024-06-02T07:10:04.617830_5,2,1972,2024-06-02
2024-06-02T07:10:04.617830_6,3,1595,2024-06-02
2024-06-02T07:10:04.617830_7,2,1795,2024-06-02
2024-06-02T07:10:04.617830_8,1,1368,2024-06-02
2024-06-02T07:10:04.617830_9,1,1706,2024-06-02
2024-06-03T07:10:04.617830_0,1,1636,2024-06-03
2024-06-03T07:10:04.617830_1,3,1277,2024-06-03
2024-06-03T07:10:04.617830_2,2,1792,2024-06-03
2024-06-03T07:10:04.617830_3,1,1520,2024-06-03
2024-06-03T07:10:04.617830_4,2,1925,2024-06-03
2024-06-03T07:10:04.617830_5,2,1200,2024-06-03
2024-06-03T07:10:04.617830_6,1,1087,2024-06-03
2024-06-04T07:10:04.617830_0,1,1992,2024-06-04
2024-06-04T07:10:04.617830_1,3,1372,2024-06-04
2024-06-04T07:10:04.617830_2,2,1992,2024-06-04
2024-06-05T07:10:04.617830_0,1,1856,2024-06-05
2024-06-05T07:10:04.617830_1,2,1589,2024-06-05
2024-06-05T07:10:04.617830_2,2,1289,2024-06-05
2024-06-05T07:10:04.617830_3,2,1142,2024-06-05
2024-06-05T07:10:04.617830_4,3,1422,2024-06-05
2024-06-05T07:10:04.617830_5,2,1361,2024-06-05
2024-06-05T07:10:04.617830_6,3,1792,2024-06-05
2024-06-05T07:10:04.617830_7,1,1361,2024-06-05
2024-06-06T07:10:04.617830_0,2,1509,2024-06-06
2024-06-06T07:10:04.617830_1,2,1164,2024-06-06
2024-06-06T07:10:04.617830_2,2,1074,2024-06-06
2024-06-06T07:10:04.617830_3,2,1331,2024-06-06
2024-06-06T07:10:04.617830_4,1,1620,2024-06-06
2024-06-06T07:10:04.617830_5,3,1697,2024-06-06
2024-06-06T07:10:04.617830_6,3,1030,2024-06-06
2024-06-07T07:10:04.617830_0,2,1061,2024-06-07
2024-06-07T07:10:04.617830_1,1,1134,2024-06-07
2024-06-07T07:10:04.617830_2,2,1856,2024-06-07
2024-06-07T07:10:04.617830_3,2,1900,2024-06-07
2024-06-07T07:10:04.617830_4,3,1589,2024-06-07
2024-06-07T07:10:04.617830_5,1,1595,2024-06-07
2024-06-08T07:10:04.617830_0,1,1282,2024-06-08
2024-06-08T07:10:04.617830_1,1,1881,2024-06-08
2024-06-08T07:10:04.617830_10,2,1294,2024-06-08
2024-06-08T07:10:04.617830_11,3,1074,2024-06-08
2024-06-08T07:10:04.617830_12,3,1031,2024-06-08
2024-06-08T07:10:04.617830_13,1,1251,2024-06-08
2024-06-08T07:10:04.617830_14,1,1164,2024-06-08
2024-06-08T07:10:04.617830_15,1,1087,2024-06-08
2024-06-08T07:10:04.617830_16,2,1684,2024-06-08
2024-06-08T07:10:04.617830_17,1,1795,2024-06-08
2024-06-08T07:10:04.617830_18,1,1164,2024-06-08
2024-06-08T07:10:04.617830_19,2,1928,2024-06-08
2024-06-08T07:10:04.617830_2,1,1513,2024-06-08
2024-06-08T07:10:04.617830_3,1,1701,2024-06-08
2024-06-08T07:10:04.617830_4,3,1660,2024-06-08
2024-06-08T07:10:04.617830_5,1,1031,2024-06-08
2024-06-08T07:10:04.617830_6,1,1511,2024-06-08
2024-06-08T07:10:04.617830_7,1,1413,2024-06-08
2024-06-08T07:10:04.617830_8,1,1250,2024-06-08
2024-06-08T07:10:04.617830_9,1,1010,2024-06-08
2024-06-09T07:10:04.617830_0,2,1010,2024-06-09
2024-06-09T07:10:04.617830_1,1,1967,2024-06-09
2024-06-09T07:10:04.617830_2,1,1142,2024-06-09
2024-06-09T07:10:04.617830_3,1,1855,2024-06-09
2024-06-09T07:10:04.617830_4,3,1310,2024-06-09
2024-06-09T07:10:04.617830_5,1,1856,2024-06-09
2024-06-09T07:10:04.617830_6,2,1010,2024-06-09
2024-06-09T07:10:04.617830_7,3,1520,2024-06-09
2024-06-09T07:10:04.617830_8,2,1632,2024-06-09
2024-06-09T07:10:04.618833_10,3,1761,2024-06-09
2024-06-09T07:10:04.618833_11,3,1085,2024-06-09
2024-06-09T07:10:04.618833_12,2,1520,2024-06-09
2024-06-09T07:10:04.618833_13,2,1620,2024-06-09
2024-06-09T07:10:04.618833_14,2,1232,2024-06-09
2024-06-09T07:10:04.618833_15,2,1282,2024-06-09
2024-06-09T07:10:04.618833_16,1,1402,2024-06-09
2024-06-09T07:10:04.618833_17,1,1085,2024-06-09
2024-06-09T07:10:04.618833_18,1,1620,2024-06-09
2024-06-09T07:10:04.618833_19,1,1406,2024-06-09
2024-06-09T07:10:04.618833_9,2,1795,2024-06-09
2024-06-10T07:10:04.618833_0,1,1200,2024-06-10
